股票代號,日期,資金流向,MFI(%)
9105,2022-04-27,1315000,54.83
9103,2022-04-27,-441000,45.94
8996,2022-04-27,-8315000,26.61
8942,2022-04-27,403000,52.17
8938,2022-04-27,-4779000,46.56
8937,2022-04-27,13000,52.42
8936,2022-04-27,-2121000,35.49
8935,2022-04-27,605000,79.56
8933,2022-04-27,-1678000,35.86
8932,2022-04-27,1720000,64.27
9136,2022-04-27,244000,58.31
9921,2022-04-27,-111213000,16.30
9924,2022-04-27,-1988000,20.81
9925,2022-04-27,-1876000,36.24
9962,2022-04-27,-2707000,42.18
9958,2022-04-27,-40371000,48.46
9957,2022-04-27,-552000,47.25
9955,2022-04-27,-4391000,40.30
9951,2022-04-27,-563000,41.68
9950,2022-04-27,166000,88.89
9949,2022-04-27,-444000,21.58
9946,2022-04-27,-163000,43.98
9945,2022-04-27,716307000,60.26
9944,2022-04-27,1431000,87.20
9943,2022-04-27,-1989000,29.10
9942,2022-04-27,-1293000,42.55
9941,2022-04-27,-77950000,37.56
9940,2022-04-27,602000,53.87
4195,2022-04-27,722000,66.65
9938,2022-04-27,17605000,61.28
9937,2022-04-27,98000,75.13
9935,2022-04-27,-315000,40.34
9934,2022-04-27,-673000,37.12
9933,2022-04-27,-24443000,37.81
9931,2022-04-27,79000,74.99
9930,2022-04-27,93000,51.22
9928,2022-04-27,-142000,41.65
9927,2022-04-27,-5105000,31.77
9926,2022-04-27,-98000,37.77
8931,2022-04-27,-32000,46.74
6841,2022-04-27,-64000,49.25
8930,2022-04-27,-931000,38.96
8928,2022-04-27,742000,63.24
8435,2022-04-27,-877000,23.08
8432,2022-04-27,-170000,40.08
8431,2022-04-27,-134000,49.34
8429,2022-04-27,-27000,49.19
8424,2022-04-27,-4352000,19.24
8422,2022-04-27,-1946000,47.84
8421,2022-04-27,-1096000,32.91
8420,2022-04-27,2412000,58.42
8418,2022-04-27,-249000,25.62
8415,2022-04-27,-29391000,33.43
8411,2022-04-27,51000,56.82
8436,2022-04-27,-13774000,41.02
8410,2022-04-27,61000,75.19
8404,2022-04-27,3418000,73.19
8403,2022-04-27,1048000,51.16
8401,2022-04-27,36000,50.56
8390,2022-04-27,-1847000,45.26
8383,2022-04-27,-363000,47.35
8367,2022-04-27,-1544000,26.10
8359,2022-04-27,-2053000,35.75
8358,2022-04-27,-41830000,31.41
8354,2022-04-27,-42000,20.42
8341,2022-04-27,29298000,62.76
8299,2022-04-27,-281126000,37.77
8409,2022-04-27,9006000,71.54
8438,2022-04-27,383000,55.30
8440,2022-04-27,255238000,55.84
8442,2022-04-27,1018000,83.53
8927,2022-04-27,-381000,48.82
8924,2022-04-27,-11684000,39.27
8916,2022-04-27,-384000,37.85
8908,2022-04-27,-1340000,9.56
8905,2022-04-27,-16556000,41.59
8499,2022-04-27,-1442000,21.76
8491,2022-04-27,-76000,44.89
8490,2022-04-27,95000,72.23
8489,2022-04-27,-594000,47.99
8487,2022-04-27,-104000,33.27
8482,2022-04-27,-71000,46.20
8480,2022-04-27,-1000,49.91
8478,2022-04-27,6157000,53.58
8477,2022-04-27,28000,67.03
8476,2022-04-27,-2096000,32.43
8473,2022-04-27,-601000,19.36
8464,2022-04-27,-14281000,41.45
8463,2022-04-27,-3067000,48.92
8462,2022-04-27,-2511000,34.39
8458,2022-04-27,151000,72.04
8454,2022-04-27,-132763000,22.80
8450,2022-04-27,-1347000,39.71
8446,2022-04-27,-2799000,5.27
8444,2022-04-27,1960000,78.00
8443,2022-04-27,24000,54.09
8929,2022-04-27,83000,62.60
6441,2022-04-27,-4444000,37.17
6840,2022-04-27,-671000,11.16
6838,2022-04-27,129000,52.95
6584,2022-04-27,-206000,38.89
6582,2022-04-27,-14553000,25.37
6581,2022-04-27,-21244000,37.79
6580,2022-04-27,2765000,72.06
6578,2022-04-27,2449000,56.41
6577,2022-04-27,-61000,33.83
6576,2022-04-27,-8126000,40.92
6575,2022-04-27,5496000,59.87
6573,2022-04-27,-257000,36.74
6572,2022-04-27,1445000,67.87
6570,2022-04-27,40000,57.27
6585,2022-04-27,-243000,43.07
6569,2022-04-27,-1069000,22.32
6566,2022-04-27,3000,50.49
6565,2022-04-27,-17000,40.96
6564,2022-04-27,10067000,56.44
6562,2022-04-27,-10418000,24.44
6561,2022-04-27,-1632000,25.18
6560,2022-04-27,2379000,70.32
6559,2022-04-27,52000,67.05
6558,2022-04-27,-999000,39.28
6556,2022-04-27,1000,50.43
6555,2022-04-27,-2103000,40.32
6552,2022-04-27,-709000,40.68
6568,2022-04-27,-9176000,26.54
6550,2022-04-27,-80000,49.93
6586,2022-04-27,-7604000,49.19
6589,2022-04-27,-24733000,29.38
6638,2022-04-27,-440000,14.37
6634,2022-04-27,1446000,65.08
6625,2022-04-27,134000,77.75
6624,2022-04-27,-80000,25.23
6622,2022-04-27,-166000,45.33
6621,2022-04-27,-246000,39.37
6620,2022-04-27,-269000,45.95
6618,2022-04-27,52000,51.18
6617,2022-04-27,-4239000,36.74
6613,2022-04-27,-471000,41.41
6612,2022-04-27,-243000,44.81
6588,2022-04-27,-38000,44.59
6611,2022-04-27,317000,63.91
6609,2022-04-27,191000,56.59
6606,2022-04-27,34000,53.60
6605,2022-04-27,-2400000,23.09
6603,2022-04-27,-3261000,37.79
6598,2022-04-27,1820000,50.93
6596,2022-04-27,145000,80.18
6595,2022-04-27,168000,68.95
6594,2022-04-27,-719000,29.62
6593,2022-04-27,-34000,33.65
6592,2022-04-27,-125789000,21.57
6591,2022-04-27,-4416000,36.30
6610,2022-04-27,17000,52.09
6549,2022-04-27,585000,79.14
6548,2022-04-27,4582000,55.11
6547,2022-04-27,20511000,53.32
6496,2022-04-27,0,50.09
6495,2022-04-27,-2260000,43.41
6494,2022-04-27,4778000,53.41
6493,2022-04-27,-44000,25.25
6492,2022-04-27,2033000,51.37
6491,2022-04-27,-4019000,46.84
6488,2022-04-27,-913335000,30.03
6486,2022-04-27,-1787000,12.52
6485,2022-04-27,-12164000,45.02
6477,2022-04-27,12602000,52.59
6473,2022-04-27,-12000,40.86
6498,2022-04-27,62000,58.52
6472,2022-04-27,-1595000,46.89
6469,2022-04-27,88157000,53.53
6468,2022-04-27,115000,60.43
6465,2022-04-27,609000,64.14
6462,2022-04-27,-2299000,46.23
6461,2022-04-27,22739000,69.02
6457,2022-04-27,-2991000,44.88
6456,2022-04-27,-23726000,27.61
6451,2022-04-27,172000,50.61
6449,2022-04-27,487000,91.10
6446,2022-04-27,-15978000,45.91
6443,2022-04-27,-385011000,41.48
6470,2022-04-27,-35552000,41.41
6499,2022-04-27,-2506000,32.84
6504,2022-04-27,-658000,33.37
6505,2022-04-27,-59371000,34.83
6546,2022-04-27,2561000,57.53
6545,2022-04-27,27000,53.78
6543,2022-04-27,137000,61.58
6541,2022-04-27,-4178000,41.89
6539,2022-04-27,-125000,46.30
6538,2022-04-27,-6083000,23.22
6535,2022-04-27,-2872000,44.49
6534,2022-04-27,-697000,33.87
6533,2022-04-27,-5282000,48.79
6532,2022-04-27,137000,56.62
6531,2022-04-27,-69283000,43.93
6530,2022-04-27,2345000,52.62
6527,2022-04-27,0,50.01
6525,2022-04-27,-4838000,31.57
6523,2022-04-27,-2828000,29.78
6518,2022-04-27,154000,65.35
6517,2022-04-27,-321000,29.83
6516,2022-04-27,271000,66.85
6515,2022-04-27,-30101000,30.11
6514,2022-04-27,1165000,55.96
6512,2022-04-27,-15000,40.86
6510,2022-04-27,1575000,53.10
6509,2022-04-27,10933000,56.18
6508,2022-04-27,-90876000,41.52
6506,2022-04-27,-1107000,15.24
6639,2022-04-27,1000,50.68
6640,2022-04-27,632000,88.92
6642,2022-04-27,-314000,30.94
6643,2022-04-27,8557000,63.39
6788,2022-04-27,-8322000,34.58
6787,2022-04-27,497000,56.85
6786,2022-04-27,1518000,60.84
6785,2022-04-27,49000,51.87
6782,2022-04-27,390000,62.63
6781,2022-04-27,-51387000,44.02
6776,2022-04-27,-1209000,14.63
6775,2022-04-27,-273000,26.01
6771,2022-04-27,-270000,33.33
6770,2022-04-27,39767000,54.02
6768,2022-04-27,799000,65.83
6789,2022-04-27,-6658000,45.95
6767,2022-04-27,96000,71.54
6763,2022-04-27,-2467000,39.28
6761,2022-04-27,-1296000,25.94
6757,2022-04-27,11000,50.12
6756,2022-04-27,-18427000,43.53
6755,2022-04-27,-686000,36.30
6754,2022-04-27,645000,68.52
6753,2022-04-27,155000,50.49
6751,2022-04-27,252000,75.21
6750,2022-04-27,-177000,34.79
6748,2022-04-27,-327000,40.93
6744,2022-04-27,132000,66.71
6764,2022-04-27,-324000,24.98
6790,2022-04-27,-1146000,42.54
6792,2022-04-27,-3972000,33.53
6793,2022-04-27,5762000,66.16
6837,2022-04-27,-583000,30.66
6834,2022-04-27,52000,51.91
6833,2022-04-27,255000,58.49
6832,2022-04-27,-66000,48.25
6831,2022-04-27,151000,56.75
6830,2022-04-27,-142000,48.68
6829,2022-04-27,2238000,66.32
6827,2022-04-27,-51000,45.70
6826,2022-04-27,-178000,44.29
6823,2022-04-27,1000,50.26
6818,2022-04-27,-238000,33.14
6816,2022-04-27,0,50.24
6815,2022-04-27,47000,54.16
6814,2022-04-27,-56000,46.25
6812,2022-04-27,-1473000,42.40
6810,2022-04-27,3122000,70.14
6808,2022-04-27,-26000,49.21
6807,2022-04-27,-2567000,33.48
6806,2022-04-27,-12452000,48.07
6805,2022-04-27,-1922000,47.75
6804,2022-04-27,-193000,30.13
6803,2022-04-27,-1938000,30.05
6799,2022-04-27,7506000,60.16
6797,2022-04-27,548000,50.71
6796,2022-04-27,9000,50.30
6743,2022-04-27,-3000,49.97
6839,2022-04-27,-241000,40.18
6742,2022-04-27,-1783000,41.83
6738,2022-04-27,150000,52.81
6684,2022-04-27,-508000,48.77
6683,2022-04-27,1138000,53.44
6682,2022-04-27,1928000,58.27
6679,2022-04-27,-7900000,41.10
6677,2022-04-27,-19000,40.52
6676,2022-04-27,-895000,40.23
6674,2022-04-27,-27000,33.93
6672,2022-04-27,-8731000,39.03
6671,2022-04-27,95000,66.67
6670,2022-04-27,-2759000,44.83
6669,2022-04-27,12478000,51.52
6689,2022-04-27,549000,53.54
6668,2022-04-27,227000,52.02
6666,2022-04-27,-310000,34.24
6665,2022-04-27,619000,56.51
6664,2022-04-27,-7592000,12.44
6662,2022-04-27,439000,56.62
6658,2022-04-27,121000,80.18
6657,2022-04-27,-430000,26.31
6655,2022-04-27,1396000,61.22
6654,2022-04-27,0,50.00
6651,2022-04-27,-2316000,10.91
6648,2022-04-27,-91000,45.71
6645,2022-04-27,-1370000,48.59
6667,2022-04-27,-2589000,33.51
6691,2022-04-27,-525000,44.92
6692,2022-04-27,37000,66.88
6693,2022-04-27,1565000,70.92
6737,2022-04-27,-440000,43.19
6736,2022-04-27,-33000,45.87
6735,2022-04-27,14000,50.20
6734,2022-04-27,5576000,70.17
6732,2022-04-27,-27352000,19.48
6731,2022-04-27,-4647000,2.31
6729,2022-04-27,-333000,30.37
6728,2022-04-27,-519000,42.05
6727,2022-04-27,-1782000,15.49
6724,2022-04-27,-370000,43.78
6721,2022-04-27,937000,81.97
6720,2022-04-27,-325000,32.03
6719,2022-04-27,-74801000,37.24
6717,2022-04-27,61000,61.42
6716,2022-04-27,-289000,33.45
6715,2022-04-27,-1274000,15.85
6712,2022-04-27,-40065000,33.49
6709,2022-04-27,245000,56.96
6708,2022-04-27,-409000,29.71
6706,2022-04-27,-12531000,47.00
6705,2022-04-27,-1000,49.67
6703,2022-04-27,-570000,35.02
6698,2022-04-27,-634000,43.42
6696,2022-04-27,4084000,57.17
6695,2022-04-27,-1432000,43.95
6741,2022-04-27,633000,51.40
4194,2022-04-27,-647000,24.56
8926,2022-04-27,-7536000,30.06
4190,2022-04-27,69000,52.23
2329,2022-04-27,733000,50.77
2328,2022-04-27,-38062000,31.87
2327,2022-04-27,-68574000,46.26
2324,2022-04-27,-1854000,49.85
2323,2022-04-27,-8512000,42.62
2317,2022-04-27,-1158970000,30.11
2316,2022-04-27,-2168000,28.07
2314,2022-04-27,-11944000,38.62
2313,2022-04-27,-13482000,49.04
2312,2022-04-27,-127644000,33.52
2308,2022-04-27,-243682000,42.01
2330,2022-04-27,-645587000,48.88
2305,2022-04-27,-1843000,28.69
2302,2022-04-27,383000,58.06
2301,2022-04-27,14368000,52.41
2256,2022-04-27,265000,53.93
2255,2022-04-27,3000,50.59
2252,2022-04-27,-64000,47.83
2250,2022-04-27,-1204000,28.86
2247,2022-04-27,-1007000,41.98
2246,2022-04-27,304000,63.82
2243,2022-04-27,-705000,24.70
2241,2022-04-27,214000,53.50
2239,2022-04-27,1671000,80.49
2303,2022-04-27,82192000,50.96
2237,2022-04-27,19000,50.53
2331,2022-04-27,-8472000,29.00
2337,2022-04-27,-80520000,44.83
2369,2022-04-27,-2377000,46.50
2368,2022-04-27,205591000,60.15
2367,2022-04-27,-6647000,36.39
2365,2022-04-27,-307000,41.00
2363,2022-04-27,-12766000,40.15
2362,2022-04-27,3177000,60.75
2360,2022-04-27,-172000,49.89
2359,2022-04-27,-22338000,32.76
2358,2022-04-27,-1227000,46.65
2357,2022-04-27,-197098000,33.20
2356,2022-04-27,-14621000,45.09
2332,2022-04-27,-9889000,30.67
2355,2022-04-27,-4295000,44.56
2353,2022-04-27,-69338000,40.88
2352,2022-04-27,-62095000,29.46
2351,2022-04-27,-129344000,26.03
2349,2022-04-27,-137000,49.53
2348,2022-04-27,-4894000,25.69
2347,2022-04-27,-43595000,43.60
2345,2022-04-27,92305000,60.20
2344,2022-04-27,-89277000,44.12
2342,2022-04-27,-2693000,45.33
2340,2022-04-27,-11150000,45.86
2338,2022-04-27,-31722000,44.77
2354,2022-04-27,22262000,56.66
2236,2022-04-27,-566000,32.39
2233,2022-04-27,-23126000,23.92
2231,2022-04-27,-32587000,9.65
2061,2022-04-27,-170000,9.21
2059,2022-04-27,-15943000,40.36
2049,2022-04-27,-100818000,36.09
2038,2022-04-27,-8559000,38.87
2035,2022-04-27,-163000,48.17
2034,2022-04-27,10835000,54.73
2033,2022-04-27,-1457000,41.05
2032,2022-04-27,426000,50.50
2031,2022-04-27,2299000,50.55
2030,2022-04-27,-25954000,41.76
2029,2022-04-27,-15261000,32.57
2062,2022-04-27,-1764000,34.91
2028,2022-04-27,-4172000,42.46
2025,2022-04-27,1090000,68.87
2024,2022-04-27,-2474000,28.18
2023,2022-04-27,-5503000,47.74
2022,2022-04-27,-6371000,36.52
2020,2022-04-27,-6329000,33.08
2017,2022-04-27,-9051000,33.20
2015,2022-04-27,-7165000,29.22
2014,2022-04-27,-172982000,31.79
2013,2022-04-27,37948000,59.24
2012,2022-04-27,-525000,46.69
2010,2022-04-27,-8489000,38.12
2027,2022-04-27,-183975000,40.97
2063,2022-04-27,-878000,28.90
2064,2022-04-27,-2710000,36.51
2065,2022-04-27,-1337000,43.07
2230,2022-04-27,4445000,90.47
2228,2022-04-27,-593000,37.22
2227,2022-04-27,-3921000,29.05
2221,2022-04-27,-4183000,32.18
2211,2022-04-27,-3855000,43.56
2208,2022-04-27,-1476000,49.06
2207,2022-04-27,-43164000,29.67
2206,2022-04-27,-2313000,44.09
2204,2022-04-27,-8600000,43.08
2201,2022-04-27,-9509000,41.00
2115,2022-04-27,-443000,12.49
2114,2022-04-27,-10017000,20.82
2109,2022-04-27,-517000,24.79
2108,2022-04-27,-28977000,33.26
2107,2022-04-27,-2976000,31.75
2106,2022-04-27,-10793000,22.73
2105,2022-04-27,-71519000,26.55
2104,2022-04-27,-3365000,47.55
2103,2022-04-27,-17285000,31.96
2102,2022-04-27,1698000,53.00
2101,2022-04-27,-13401000,34.07
2073,2022-04-27,156000,78.09
2072,2022-04-27,3289000,67.57
2069,2022-04-27,-5511000,42.60
2067,2022-04-27,-13000,33.33
2371,2022-04-27,-121384000,25.60
2373,2022-04-27,-2871000,2.96
2374,2022-04-27,-7781000,36.47
2375,2022-04-27,-3445000,44.31
2492,2022-04-27,8782000,51.74
2491,2022-04-27,-176000,44.49
2489,2022-04-27,-2085000,46.90
2488,2022-04-27,-336000,32.44
2486,2022-04-27,-20453000,36.05
2485,2022-04-27,-3940000,33.01
2484,2022-04-27,-28753000,34.45
2483,2022-04-27,-628000,11.16
2482,2022-04-27,-699000,32.72
2481,2022-04-27,-117191000,42.12
2480,2022-04-27,-705000,47.78
2493,2022-04-27,-2075000,32.00
2478,2022-04-27,-2200000,35.55
2476,2022-04-27,-8643000,39.70
2474,2022-04-27,-101928000,33.12
2472,2022-04-27,1156000,52.27
2471,2022-04-27,351000,59.15
2468,2022-04-27,-105000,27.84
2467,2022-04-27,-2855000,26.10
2466,2022-04-27,402000,92.90
2465,2022-04-27,-18185000,36.06
2464,2022-04-27,-3431000,39.98
2462,2022-04-27,-5503000,38.57
2461,2022-04-27,-1484000,40.53
2477,2022-04-27,-2223000,28.86
2495,2022-04-27,-446000,46.46
2496,2022-04-27,-192000,29.98
2497,2022-04-27,-77501000,38.41
2545,2022-04-27,2629000,52.17
2543,2022-04-27,820000,71.13
2542,2022-04-27,-903000,49.75
2540,2022-04-27,-453000,42.57
2539,2022-04-27,-1990000,34.82
2538,2022-04-27,-5184000,35.37
2537,2022-04-27,-6479000,39.82
2536,2022-04-27,-1550000,31.67
2535,2022-04-27,-8895000,20.07
2534,2022-04-27,6834000,66.05
2530,2022-04-27,2731000,72.00
2528,2022-04-27,19000,66.67
2527,2022-04-27,227000,51.65
2524,2022-04-27,-386000,28.63
2520,2022-04-27,3433000,56.35
2516,2022-04-27,-349000,22.11
2515,2022-04-27,-860000,49.15
2514,2022-04-27,-1206000,21.18
2511,2022-04-27,-2982000,35.96
2509,2022-04-27,-527000,33.70
2506,2022-04-27,-1356000,48.37
2505,2022-04-27,-2549000,26.43
2504,2022-04-27,-6855000,46.88
2501,2022-04-27,-3010000,32.66
2498,2022-04-27,-77328000,43.48
2460,2022-04-27,-961000,37.04
2009,2022-04-27,-13964000,42.14
2459,2022-04-27,-763000,32.69
2457,2022-04-27,-60370000,40.20
2413,2022-04-27,-687000,38.57
2412,2022-04-27,-51162000,47.32
2409,2022-04-27,-63011000,48.35
2408,2022-04-27,-3869000,49.57
2406,2022-04-27,-40554000,31.93
2405,2022-04-27,-5953000,37.87
2404,2022-04-27,-26339000,33.84
2402,2022-04-27,-3123000,31.14
2401,2022-04-27,-28462000,38.36
2399,2022-04-27,-274000,49.28
2397,2022-04-27,-540000,28.66
2414,2022-04-27,0,50.01
2395,2022-04-27,-77694000,32.00
2392,2022-04-27,-1625000,47.73
2390,2022-04-27,-12498000,37.86
2388,2022-04-27,-5385000,45.58
2387,2022-04-27,-1126000,44.45
2385,2022-04-27,-21922000,39.40
2383,2022-04-27,38161000,58.70
2382,2022-04-27,-89884000,37.13
2380,2022-04-27,-709000,43.00
2379,2022-04-27,26080000,52.02
2377,2022-04-27,200853000,73.22
2376,2022-04-27,-28445000,47.27
2393,2022-04-27,-15005000,37.62
2415,2022-04-27,-2171000,23.77
2417,2022-04-27,7002000,51.43
2419,2022-04-27,-1568000,35.37
2455,2022-04-27,-10976000,48.44
2454,2022-04-27,-969859000,42.05
2453,2022-04-27,-3803000,14.63
2451,2022-04-27,-18459000,28.58
2450,2022-04-27,-559000,46.44
2449,2022-04-27,-1753000,49.36
2444,2022-04-27,101000,52.79
2443,2022-04-27,-15000,42.42
2442,2022-04-27,-6843000,28.81
2441,2022-04-27,-6958000,44.01
2440,2022-04-27,-96000,45.37
2439,2022-04-27,-8305000,35.39
2438,2022-04-27,-250000,31.53
2436,2022-04-27,563000,50.11
2433,2022-04-27,151000,52.23
2431,2022-04-27,-554000,31.04
2430,2022-04-27,-3145000,24.26
2429,2022-04-27,-137000,26.75
2428,2022-04-27,-2546000,44.27
2427,2022-04-27,-716000,30.35
2426,2022-04-27,164000,50.35
2425,2022-04-27,4119000,64.68
2423,2022-04-27,-594000,37.84
2421,2022-04-27,-6541000,25.41
2420,2022-04-27,-2745000,34.44
2458,2022-04-27,-106200000,26.50
2546,2022-04-27,-2487000,26.15
2008,2022-04-27,48000,51.57
2006,2022-04-27,-42431000,36.72
1446,2022-04-27,-523000,16.70
1445,2022-04-27,30000,53.70
1444,2022-04-27,-15108000,29.01
1443,2022-04-27,141000,76.47
1442,2022-04-27,-4538000,23.03
1441,2022-04-27,-173000,38.77
1440,2022-04-27,-23754000,30.35
1439,2022-04-27,-154000,23.34
1438,2022-04-27,654000,76.44
1437,2022-04-27,-5092000,31.75
1436,2022-04-27,334000,59.45
1447,2022-04-27,-6073000,35.46
1435,2022-04-27,401000,59.56
1432,2022-04-27,-930000,37.11
1423,2022-04-27,-19000,47.13
1419,2022-04-27,-1789000,7.86
1418,2022-04-27,1628000,90.52
1417,2022-04-27,69000,50.64
1416,2022-04-27,-384000,35.58
1414,2022-04-27,-3247000,18.47
1413,2022-04-27,-377000,46.33
1410,2022-04-27,-531000,32.05
1409,2022-04-27,-9096000,43.76
1402,2022-04-27,-49435000,36.64
1434,2022-04-27,-14667000,38.03
1342,2022-04-27,-5638000,12.39
1449,2022-04-27,137000,85.91
1452,2022-04-27,-246000,47.47
1513,2022-04-27,185199000,57.15
1506,2022-04-27,-3199000,39.21
1504,2022-04-27,-12619000,43.91
1503,2022-04-27,-2296000,25.75
1477,2022-04-27,-25870000,43.63
1476,2022-04-27,-64283000,29.07
1475,2022-04-27,812000,55.72
1474,2022-04-27,171000,51.72
1473,2022-04-27,-413000,32.39
1471,2022-04-27,89000,54.01
1470,2022-04-27,-3365000,27.99
1451,2022-04-27,-1281000,15.48
1468,2022-04-27,-24000,45.78
1466,2022-04-27,-170000,46.00
1465,2022-04-27,-136000,32.36
1464,2022-04-27,-1112000,38.54
1463,2022-04-27,-1091000,10.14
1460,2022-04-27,-2510000,34.73
1459,2022-04-27,-1426000,30.43
1457,2022-04-27,-2124000,31.60
1456,2022-04-27,156000,75.25
1455,2022-04-27,-5951000,38.99
1454,2022-04-27,-36000,48.58
1453,2022-04-27,2605000,50.45
1467,2022-04-27,8534000,66.05
1340,2022-04-27,630000,64.02
1339,2022-04-27,-134000,44.39
1338,2022-04-27,-3240000,37.99
1235,2022-04-27,-2857000,22.09
1234,2022-04-27,-1229000,29.44
1232,2022-04-27,-4854000,22.49
1231,2022-04-27,8522000,63.96
1229,2022-04-27,-59745000,37.68
1227,2022-04-27,-4294000,42.66
1225,2022-04-27,-2290000,14.17
1220,2022-04-27,-20294000,43.37
1219,2022-04-27,1306000,50.20
1218,2022-04-27,-2292000,46.12
1217,2022-04-27,-21418000,38.08
1236,2022-04-27,-1933000,29.25
1216,2022-04-27,-70256000,42.45
1210,2022-04-27,-29617000,35.46
1203,2022-04-27,-393000,7.14
1201,2022-04-27,-10047000,24.26
1110,2022-04-27,238000,55.82
1109,2022-04-27,-1798000,30.77
1108,2022-04-27,291000,54.26
1104,2022-04-27,-16612000,17.79
1103,2022-04-27,-1916000,41.23
1102,2022-04-27,-55962000,38.10
1101,2022-04-27,-1030000,49.95
4192,2022-04-27,2184000,55.08
1215,2022-04-27,-11581000,30.58
1256,2022-04-27,1349000,77.74
1258,2022-04-27,285000,54.09
1260,2022-04-27,-420000,18.01
1337,2022-04-27,-213000,40.70
1336,2022-04-27,38000,56.44
1326,2022-04-27,-149470000,22.21
1325,2022-04-27,-3723000,38.14
1324,2022-04-27,-213000,11.63
1323,2022-04-27,1113000,64.86
1321,2022-04-27,-1288000,24.33
1319,2022-04-27,-4232000,34.10
1316,2022-04-27,-7903000,35.46
1314,2022-04-27,-57540000,40.54
1313,2022-04-27,-10191000,35.19
1312,2022-04-27,-49439000,34.43
1310,2022-04-27,-8462000,23.09
1309,2022-04-27,-7033000,34.92
1308,2022-04-27,13507000,56.82
1307,2022-04-27,-1144000,8.70
1305,2022-04-27,-25240000,28.52
1304,2022-04-27,-34201000,35.97
1303,2022-04-27,-131620000,39.35
1301,2022-04-27,-174762000,40.31
1293,2022-04-27,92000,75.08
1271,2022-04-27,262000,64.50
1269,2022-04-27,115000,66.71
1268,2022-04-27,-314000,33.40
1264,2022-04-27,-1621000,19.99
1514,2022-04-27,-14066000,36.40
1515,2022-04-27,-14279000,26.45
1516,2022-04-27,1036000,55.32
1517,2022-04-27,-4938000,30.37
1762,2022-04-27,-1578000,48.75
1760,2022-04-27,334650000,73.22
1752,2022-04-27,546000,57.04
1742,2022-04-27,-444000,33.84
1737,2022-04-27,-4404000,33.21
1736,2022-04-27,-6408000,31.61
1734,2022-04-27,24787000,52.75
1733,2022-04-27,-2442000,38.29
1732,2022-04-27,-59621000,45.30
1731,2022-04-27,3417000,53.48
1730,2022-04-27,-300000,38.16
1773,2022-04-27,-5023000,45.70
1727,2022-04-27,-8997000,45.47
1725,2022-04-27,3000,50.43
1723,2022-04-27,-1101000,49.10
1722,2022-04-27,-7790000,48.56
1721,2022-04-27,292000,50.28
1720,2022-04-27,-8641000,42.07
1718,2022-04-27,-5071000,43.04
1717,2022-04-27,12427000,50.98
1714,2022-04-27,-18952000,34.69
1713,2022-04-27,-301000,24.14
1712,2022-04-27,-8356000,44.98
1711,2022-04-27,-4465000,47.53
1726,2022-04-27,-2957000,6.41
1776,2022-04-27,-329000,26.54
1777,2022-04-27,-1684000,6.69
1781,2022-04-27,4203000,92.67
2002,2022-04-27,-247751000,43.84
1909,2022-04-27,-4906000,45.74
1907,2022-04-27,-12247000,35.58
1906,2022-04-27,534000,58.70
1905,2022-04-27,-9424000,36.82
1904,2022-04-27,-9432000,42.32
1903,2022-04-27,-782000,26.72
1817,2022-04-27,-419000,35.03
1815,2022-04-27,-4944000,36.54
1813,2022-04-27,-362000,14.95
1810,2022-04-27,-3013000,32.28
1809,2022-04-27,918000,57.19
1808,2022-04-27,-16791000,15.27
1806,2022-04-27,-1416000,41.10
1805,2022-04-27,-38000,20.29
1802,2022-04-27,-53705000,30.19
1799,2022-04-27,773000,68.29
1796,2022-04-27,632000,79.21
1795,2022-04-27,38145000,53.92
1789,2022-04-27,-4796000,43.04
1788,2022-04-27,-884000,25.08
1786,2022-04-27,-715000,32.70
1785,2022-04-27,-23921000,42.54
